latitude,longitude,YYYY-MM-DD,daily_rain,max_temp,min_temp,et_morton_actual
-36.15,144.85,8/10/1983,0,20.1,3.4,4.3
-36.15,144.85,9/10/1983,0,21.8,5.1,2.3
-36.15,144.85,10/10/1983,0,24.2,5.9,4.7
-36.15,144.85,11/10/1983,0,25.2,8.4,3.3
-36.15,144.85,12/10/1983,0.4,18.1,13.4,1.4
-36.15,144.85,13/10/1983,7.5,21,14.5,1.8
-36.15,144.85,14/10/1983,0,25,12.8,3.2
-36.15,144.85,15/10/1983,0.2,19,14.7,2.6
-36.15,144.85,16/10/1983,10.1,18.5,11.2,1.8
-36.15,144.85,17/10/1983,0.3,17.8,9.5,0.9
-36.15,144.85,18/10/1983,0.1,20.5,5.9,3.1
-36.15,144.85,19/10/1983,0,19.3,11.8,2.7
-36.15,144.85,20/10/1983,4.4,16.6,5.9,1.5
-36.15,144.85,21/10/1983,0,20.7,6.8,3.4
-36.15,144.85,22/10/1983,0,23.8,5.5,5
-36.15,144.85,23/10/1983,0,22.9,8.8,5.6
-36.15,144.85,24/10/1983,0,24.4,8.6,5
-36.15,144.85,25/10/1983,0,27.9,9,4.4
-36.15,144.85,26/10/1983,0,26.7,8.4,5.3
-36.15,144.85,27/10/1983,0,32,12.8,0.4
-36.15,144.85,28/10/1983,0,18.2,12.8,0.6
-36.15,144.85,29/10/1983,0,21.6,7,3.4
-36.15,144.85,30/10/1983,0,17,7.5,1.6
-36.15,144.85,31/10/1983,0,23.3,7.9,3.7
-36.15,144.85,1/11/1983,0,24.5,6.7,4.9
-36.15,144.85,2/11/1983,0,25.1,9.2,1
-36.15,144.85,3/11/1983,0.8,26.3,12.1,4.3
-36.15,144.85,4/11/1983,0.2,20.7,9.3,3
-36.15,144.85,5/11/1983,0,21.7,4.6,2.9
-36.15,144.85,6/11/1983,0,27.4,6.2,3
-36.15,144.85,7/11/1983,0,33,14.1,0.6
-36.15,144.85,8/11/1983,3,28.3,16.4,2.1
-36.15,144.85,9/11/1983,0.7,19,11,2.4
-36.15,144.85,10/11/1983,0,18.6,8,3.1
-36.15,144.85,11/11/1983,0,24.1,5.4,5.9
-36.15,144.85,12/11/1983,0,29.5,6.9,2.5
-36.15,144.85,13/11/1983,0,28.1,10.5,1.6
-36.15,144.85,14/11/1983,0,35.1,14.4,0.2
-36.15,144.85,15/11/1983,5,20.1,11.7,2.9
-36.15,144.85,16/11/1983,2.5,14,6.6,3
-36.15,144.85,17/11/1983,6.8,18,2.1,4
-36.15,144.85,18/11/1983,0,19.8,5.6,2.3
-36.15,144.85,19/11/1983,0,23.8,5.1,5.5
-36.15,144.85,20/11/1983,0,27.3,8.4,4.6
-36.15,144.85,21/11/1983,0,27.6,11.5,3.8
-36.15,144.85,22/11/1983,0,23.8,14.3,0.3
-36.15,144.85,23/11/1983,0.2,29.8,14.4,4.6
-36.15,144.85,24/11/1983,0,29.9,12.9,4.1
-36.15,144.85,25/11/1983,3.1,23.1,15.2,2.6
-36.15,144.85,26/11/1983,0.3,21,15.5,1.7
-36.15,144.85,27/11/1983,0.7,26.2,13.8,3.1
-36.15,144.85,28/11/1983,0.6,26.6,16.5,2.2
-36.15,144.85,29/11/1983,0,30.5,14.5,4
-36.15,144.85,30/11/1983,0,26.9,18.2,3
-36.15,144.85,1/12/1983,2.9,26,9.1,2.9
-36.15,144.85,2/12/1983,0,29.2,9.1,4.3
-36.15,144.85,3/12/1983,0,25.8,11.8,4.5
-36.15,144.85,4/12/1983,0,28.9,11.1,4.3
-36.15,144.85,5/12/1983,0,30.9,12.1,2.8
-36.15,144.85,6/12/1983,0.7,22.7,18.1,0.5
-36.15,144.85,7/12/1983,15.3,19.2,12.5,2.3
-36.15,144.85,8/12/1983,0.2,22,9.6,3.8
-36.15,144.85,9/12/1983,0,25.4,7.6,3.3
-36.15,144.85,10/12/1983,0,28.9,11.8,4.1
-36.15,144.85,11/12/1983,0,29.8,11.7,4.2
-36.15,144.85,12/12/1983,0,32.7,15.9,1.6
-36.15,144.85,13/12/1983,0,28.1,15.1,4.8
-36.15,144.85,14/12/1983,0,34.2,8.5,5.4
-36.15,144.85,15/12/1983,0,27.9,12.9,4.5
-36.15,144.85,16/12/1983,0,26.1,10.5,3.3
-36.15,144.85,17/12/1983,0,29.6,11.7,5.4
-36.15,144.85,18/12/1983,0,32.3,11.6,5
-36.15,144.85,19/12/1983,0,36.1,13.5,5.2
-36.15,144.85,20/12/1983,0,38.6,20.5,1.7
-36.15,144.85,21/12/1983,0,34.1,21.6,3.7
-36.15,144.85,22/12/1983,0,33.6,11.1,3.9
-36.15,144.85,23/12/1983,0,33.7,13.7,4.7
-36.15,144.85,24/12/1983,0,39.5,14.9,2.5
-36.15,144.85,25/12/1983,0,32.7,21.9,4
-36.15,144.85,26/12/1983,0.5,25.9,14.2,4
-36.15,144.85,27/12/1983,0,28.8,11.6,3.9
-36.15,144.85,28/12/1983,0,31.6,11.9,4.6
-36.15,144.85,29/12/1983,0,32.3,16.3,3.2
-36.15,144.85,30/12/1983,0,31.7,20.2,0.1
-36.15,144.85,31/12/1983,2.5,22.1,19.3,1.7
-36.15,144.85,1/01/1984,13.4,26.8,16.7,3
-36.15,144.85,2/01/1984,4.5,27.5,17.5,4.8
-36.15,144.85,3/01/1984,0,26.3,14.2,5.1
-36.15,144.85,4/01/1984,0,26.6,9.2,4.9
-36.15,144.85,5/01/1984,0,33,11.2,5.1
-36.15,144.85,6/01/1984,0,33.3,19.4,1.5
-36.15,144.85,7/01/1984,0,33.8,16.5,4.9
-36.15,144.85,8/01/1984,0,32.9,15.9,4.7
-36.15,144.85,9/01/1984,0,29.4,12.4,4.5
-36.15,144.85,10/01/1984,0,29.9,13.6,4.9
-36.15,144.85,11/01/1984,0,32.6,11.7,4.2
-36.15,144.85,12/01/1984,0,34.5,14.4,5.4
-36.15,144.85,13/01/1984,0,34.8,18.6,2.8
-36.15,144.85,14/01/1984,0,28.7,20.6,0.3
-36.15,144.85,15/01/1984,23,21.3,15.5,1.9
-36.15,144.85,16/01/1984,40.7,23.4,16.6,5.2
-36.15,144.85,17/01/1984,0,21.5,8.6,3.9
-36.15,144.85,18/01/1984,0,23.2,8.3,4
-36.15,144.85,19/01/1984,0,28.1,9.6,3.7
-36.15,144.85,20/01/1984,0,29,12.9,5.2
-36.15,144.85,21/01/1984,0,25,12.5,4.1
-36.15,144.85,22/01/1984,0,25.2,10,4
-36.15,144.85,23/01/1984,0,30.8,9.7,3.8
-36.15,144.85,24/01/1984,1.6,31,15.3,0.7
-36.15,144.85,25/01/1984,5.3,30.3,18.3,2.4
-36.15,144.85,26/01/1984,11.1,22.7,14.1,3.1
-36.15,144.85,27/01/1984,0,24.6,9.1,4.5
-36.15,144.85,28/01/1984,0,27.8,9.4,4.5
-36.15,144.85,29/01/1984,0,28.2,14.7,1.2
-36.15,144.85,30/01/1984,1.1,22.3,12.9,3.3
-36.15,144.85,31/01/1984,0,24.7,11,3.9
-36.15,144.85,1/02/1984,0,26.4,9.8,4.6
-36.15,144.85,2/02/1984,0,30.8,10.5,3.9
-36.15,144.85,3/02/1984,0,35,11.7,4.1
-36.15,144.85,4/02/1984,0,35,14.9,2.3
-36.15,144.85,5/02/1984,0,34.5,14,4.1
-36.15,144.85,6/02/1984,0,37.3,15.5,2.4
-36.15,144.85,7/02/1984,0.7,31.6,18.3,4.5
-36.15,144.85,8/02/1984,0,28.9,14,3.5
-36.15,144.85,9/02/1984,0,27,12.2,3.8
-36.15,144.85,10/02/1984,0,25.7,11.2,3.6
-36.15,144.85,11/02/1984,0,30.9,11.4,4
-36.15,144.85,12/02/1984,0,34.7,16.4,3
-36.15,144.85,13/02/1984,0,25.8,12.1,3.8
-36.15,144.85,14/02/1984,0,29.3,10.9,3.3
-36.15,144.85,15/02/1984,0,35.6,13.8,1
-36.15,144.85,16/02/1984,0.5,33.3,15.7,3.5
-36.15,144.85,17/02/1984,0,31.1,15.3,2.9
-36.15,144.85,18/02/1984,0,31.7,14.8,4.1
-36.15,144.85,19/02/1984,0,32.3,16.7,3.4
-36.15,144.85,20/02/1984,0,33,20.5,2
-36.15,144.85,21/02/1984,0.1,24.4,18.7,1.8
-36.15,144.85,22/02/1984,0,32.1,13.7,2.6
-36.15,144.85,23/02/1984,0,33.9,16.7,2.6
-36.15,144.85,24/02/1984,0,24.3,10.1,3.1
-36.15,144.85,25/02/1984,0,28.9,10,3.3
-36.15,144.85,26/02/1984,0,34.9,12.9,3.1
-36.15,144.85,27/02/1984,0,36.6,19.2,2.2
-36.15,144.85,28/02/1984,3.1,21.4,9.7,3
-36.15,144.85,29/02/1984,0,22.6,6.4,2.5
-36.15,144.85,1/03/1984,0,21.7,9.7,3.3
-36.15,144.85,2/03/1984,0,20.5,11.1,2.3
-36.15,144.85,3/03/1984,0,25.8,6.8,3.8
-36.15,144.85,4/03/1984,0,27.9,8.6,3.9
-36.15,144.85,5/03/1984,0,31.2,9.4,2.2
-36.15,144.85,6/03/1984,0,33.4,11.6,2.4
-36.15,144.85,7/03/1984,0,33.7,14.9,2.2
-36.15,144.85,8/03/1984,0,22.5,9.3,2.5
-36.15,144.85,9/03/1984,0,26.4,9.7,2
-36.15,144.85,10/03/1984,0,29.2,9.6,1.1
-36.15,144.85,11/03/1984,0,26.2,11.2,2.8
-36.15,144.85,12/03/1984,0,29.9,9.5,3.2
-36.15,144.85,13/03/1984,5.5,21.3,14.8,2.6
-36.15,144.85,14/03/1984,4.9,20.2,7.4,2.6
-36.15,144.85,15/03/1984,0,21,11.6,1.3
-36.15,144.85,16/03/1984,0.1,25,9.5,3.8
-36.15,144.85,17/03/1984,0,29.7,10.2,3
-36.15,144.85,18/03/1984,0,27.3,12.4,2.5
-36.15,144.85,19/03/1984,0,22.8,10.3,2.1
-36.15,144.85,20/03/1984,0,24.7,11.5,3.5
-36.15,144.85,21/03/1984,0,27.1,11.4,1
-36.15,144.85,22/03/1984,0,28.9,12.7,1.2
-36.15,144.85,23/03/1984,0,27.6,13.8,1.1
-36.15,144.85,24/03/1984,0.9,27.2,17,0.9
-36.15,144.85,25/03/1984,4,21.6,17.7,2.3
-36.15,144.85,26/03/1984,0,21.6,6.4,1.6
-36.15,144.85,27/03/1984,5.4,17.6,8.8,2
-36.15,144.85,28/03/1984,0.1,21,4.2,3
-36.15,144.85,29/03/1984,0.1,25.5,5.8,2.4
-36.15,144.85,30/03/1984,0,28.2,6.6,2
-36.15,144.85,31/03/1984,0,26.2,8.4,3
-36.15,144.85,1/04/1984,0,24.7,8.7,2.1
-36.15,144.85,2/04/1984,0,28.8,8.2,2.3
-36.15,144.85,3/04/1984,0,24.5,8.6,1.9
-36.15,144.85,4/04/1984,0,22.9,7.1,1.4
-36.15,144.85,5/04/1984,0,24.1,4.5,2.1
-36.15,144.85,6/04/1984,0,27.9,8.3,0.8
-36.15,144.85,7/04/1984,0,24.2,13.2,1.2
-36.15,144.85,8/04/1984,0,24.4,10.2,1.3
-36.15,144.85,9/04/1984,0,23.5,6.8,1.8
-36.15,144.85,10/04/1984,0,25.4,6.9,1.9
-36.15,144.85,11/04/1984,0,25.4,7.6,1.7
-36.15,144.85,12/04/1984,0,26.4,9.3,1
-36.15,144.85,13/04/1984,0,26,8.1,1.2
-36.15,144.85,14/04/1984,0,26.4,7.3,0.9
-36.15,144.85,15/04/1984,0,26,9.6,0.3
-36.15,144.85,16/04/1984,3.1,20.9,13.9,0.9
-36.15,144.85,17/04/1984,0.2,22.7,7.5,2.5
-36.15,144.85,18/04/1984,0,18.4,8.6,0.6
-36.15,144.85,19/04/1984,1.2,17.4,10.2,0.4
-36.15,144.85,20/04/1984,9.5,15.2,10.7,1.1
-36.15,144.85,21/04/1984,12.6,19.6,11.2,1.2
-36.15,144.85,22/04/1984,0.2,21.4,7.8,1.3
-36.15,144.85,23/04/1984,8.7,18.7,12,0.7
-36.15,144.85,24/04/1984,0.2,16.9,6.6,1.3
-36.15,144.85,25/04/1984,0.1,19,6.9,1
-36.15,144.85,26/04/1984,0,18.1,5.7,1.5
-36.15,144.85,27/04/1984,0,20.5,7.3,1.6
-36.15,144.85,28/04/1984,0,18.7,6.4,1
-36.15,144.85,29/04/1984,0,21.9,4.9,1.6
-36.15,144.85,30/04/1984,0,23.8,5.8,0.9
-36.15,144.85,1/05/1984,0,23.2,4.5,0.7
-36.15,144.85,2/05/1984,0,24.5,7.6,0.5
-36.15,144.85,3/05/1984,0,22.5,8.1,0.3
-36.15,144.85,4/05/1984,0,17.8,8.4,1
-36.15,144.85,5/05/1984,0,16.7,1.6,1
-36.15,144.85,6/05/1984,0,16.9,2.1,1.5
-36.15,144.85,7/05/1984,0,17.8,0.5,1.2
-36.15,144.85,8/05/1984,0,18.1,2.4,1.1
-36.15,144.85,9/05/1984,0,19.5,1.5,0.8
-36.15,144.85,10/05/1984,0,18.7,2.8,0.5
-36.15,144.85,11/05/1984,0.4,19.5,9.3,0.4
-36.15,144.85,12/05/1984,0.5,18.4,3.8,0.4
-36.15,144.85,13/05/1984,0.1,17.4,1.9,1.5
-36.15,144.85,14/05/1984,0,18,2.1,0.6
-36.15,144.85,15/05/1984,0,18.7,1.3,0.8
-36.15,144.85,16/05/1984,0,18.7,0.7,0.7
-36.15,144.85,17/05/1984,0,21.2,0.9,0.7
-36.15,144.85,18/05/1984,0,21.4,3.4,0.4
-36.15,144.85,19/05/1984,0,21.4,6.4,0.6
-36.15,144.85,20/05/1984,0,22.4,6.1,0.8
-36.15,144.85,21/05/1984,0,20.2,8.5,0.3
-36.15,144.85,22/05/1984,2,17.5,11.1,0.5
-36.15,144.85,23/05/1984,1.1,15.6,7,0.7
-36.15,144.85,24/05/1984,0.4,16.1,6.9,1
-36.15,144.85,25/05/1984,0,17.7,2.4,0.9
-36.15,144.85,26/05/1984,0.1,17.8,1.3,0.5
-36.15,144.85,27/05/1984,0,18.3,3.1,0.7
-36.15,144.85,28/05/1984,0.1,18.3,2.4,0.6
-36.15,144.85,29/05/1984,0,15.3,4.4,0.7
-36.15,144.85,30/05/1984,0.1,20.8,8.9,0.5
-36.15,144.85,31/05/1984,0,22,9.3,0.3
-36.15,144.85,1/06/1984,4,15.5,7,0.6
-36.15,144.85,2/06/1984,0.1,15.5,3,0.7
-36.15,144.85,3/06/1984,0,16.6,5.2,0.5
-36.15,144.85,4/06/1984,0,19.1,6.9,0.6
-36.15,144.85,5/06/1984,0.1,18.3,3.8,0.5
-36.15,144.85,6/06/1984,0.1,19.7,2.5,0.5
-36.15,144.85,7/06/1984,0,21.7,5.8,0.3
-36.15,144.85,8/06/1984,1.4,15.8,6.6,0.6
-36.15,144.85,9/06/1984,0.4,14.5,3.5,0.7
-36.15,144.85,10/06/1984,0.7,14.3,0.1,0.6
-36.15,144.85,11/06/1984,0.1,14.5,-0.2,0.7
-36.15,144.85,12/06/1984,0.1,14,-2,0.5
-36.15,144.85,13/06/1984,0,16.2,-3.2,0.4
-36.15,144.85,14/06/1984,0.1,16.4,-0.9,0.5
-36.15,144.85,15/06/1984,0,19.1,4.7,0.5
-36.15,144.85,16/06/1984,1.3,15.8,9.4,0.8
-36.15,144.85,17/06/1984,1.1,16.1,3.7,0.6
-36.15,144.85,18/06/1984,0.1,14.3,1.7,0.7
-36.15,144.85,19/06/1984,0,15.1,4,0.6
-36.15,144.85,20/06/1984,0,16.6,1.6,0.5
-36.15,144.85,21/06/1984,0.1,14.8,-1.9,0.4
-36.15,144.85,22/06/1984,0.1,15.8,-3.9,0.4
-36.15,144.85,23/06/1984,0,17.5,-0.7,0.5
-36.15,144.85,24/06/1984,0,16.9,2.5,0.4
-36.15,144.85,25/06/1984,0,16.5,0.8,0.4
-36.15,144.85,26/06/1984,0.3,16,3.4,0.6
-36.15,144.85,27/06/1984,0,13.7,3,0.5
-36.15,144.85,28/06/1984,0,15.1,1,0.4
-36.15,144.85,29/06/1984,0,14.4,2.6,0.5
-36.15,144.85,30/06/1984,0.1,15.4,3.7,0.6
-36.15,144.85,1/07/1984,0.1,13.9,2.5,0.6
-36.15,144.85,2/07/1984,0.4,9.4,3.1,0.7
-36.15,144.85,3/07/1984,0.3,6.5,0.1,0.4
-36.15,144.85,4/07/1984,1,14.6,-1.5,0.6
-36.15,144.85,5/07/1984,0.2,14.7,0.5,0.6
-36.15,144.85,6/07/1984,0.1,12.5,-2.9,0.4
-36.15,144.85,7/07/1984,1,11.2,-0.9,0.3
-36.15,144.85,8/07/1984,2,17.3,3.9,0.3
-36.15,144.85,9/07/1984,0.1,15.6,3.1,0.4
-36.15,144.85,10/07/1984,0,16.2,3.5,0.3
-36.15,144.85,11/07/1984,0,16.4,2.4,0.5
-36.15,144.85,12/07/1984,0,14.8,4.7,0.7
-36.15,144.85,13/07/1984,0.2,11.5,0.2,0.9
-36.15,144.85,14/07/1984,1.4,12.5,-0.3,0.9
-36.15,144.85,15/07/1984,0,12.6,-1.3,0.3
-36.15,144.85,16/07/1984,18.6,11.3,1.1,0.3
-36.15,144.85,17/07/1984,0.8,13.1,3.9,0.6
-36.15,144.85,18/07/1984,0.2,14.2,0.7,0.5
-36.15,144.85,19/07/1984,5.8,10,1.7,0.3
-36.15,144.85,20/07/1984,6,13.8,0.8,0.7
-36.15,144.85,21/07/1984,0.1,11.5,2.1,0.6
-36.15,144.85,22/07/1984,6.8,8.9,2.9,0.3
-36.15,144.85,23/07/1984,8.6,11,6.3,0.6
-36.15,144.85,24/07/1984,0.2,14.4,7,0.7
-36.15,144.85,25/07/1984,0,16.2,5.4,0.7
-36.15,144.85,26/07/1984,0,17.6,2.1,0.9
-36.15,144.85,27/07/1984,0.1,12.7,2.7,0.7
-36.15,144.85,28/07/1984,0.5,11.8,4.9,0.6
-36.15,144.85,29/07/1984,1.6,14.5,6.4,0.5
-36.15,144.85,30/07/1984,0.3,15.1,6.4,0.7
-36.15,144.85,31/07/1984,0.6,15.2,7.8,0.9
-36.15,144.85,1/08/1984,0.6,16.1,8.6,0.6
-36.15,144.85,2/08/1984,0,16.5,9,0.4
-36.15,144.85,3/08/1984,0,19.2,5.7,0.4
-36.15,144.85,4/08/1984,0,19.5,6.7,0.5
-36.15,144.85,5/08/1984,5.5,13.4,10,0.7
-36.15,144.85,6/08/1984,4.1,17.5,6.6,0.6
-36.15,144.85,7/08/1984,0.1,18,6.5,1
-36.15,144.85,8/08/1984,0,18.6,7.5,0.5
-36.15,144.85,9/08/1984,0,14,6.8,0.7
-36.15,144.85,10/08/1984,8.8,13.6,5.7,0.8
-36.15,144.85,11/08/1984,0,14.7,4,1.6
-36.15,144.85,12/08/1984,0.5,15.4,7.1,0.6
-36.15,144.85,13/08/1984,0.1,14.5,5.8,0.6
-36.15,144.85,14/08/1984,0,15.4,5.5,1
-36.15,144.85,15/08/1984,0,14.7,5.5,0.9
-36.15,144.85,16/08/1984,0,11.4,1.7,1.1
-36.15,144.85,17/08/1984,5.3,14.7,4.8,1.4
-36.15,144.85,18/08/1984,3.6,13.5,5.8,1.6
-36.15,144.85,19/08/1984,2.8,15,7.8,1.4
-36.15,144.85,20/08/1984,4.6,12.3,7.4,0.6
-36.15,144.85,21/08/1984,19.6,14.9,6,1.3
-36.15,144.85,22/08/1984,1,17.7,5.4,0.6
-36.15,144.85,23/08/1984,5.9,15.8,4.4,1.2
-36.15,144.85,24/08/1984,0.1,17.1,7.3,0.4
-36.15,144.85,25/08/1984,5.5,14.4,5.8,1.4
-36.15,144.85,26/08/1984,0.2,16,6.5,0.9
-36.15,144.85,27/08/1984,1.8,14.4,5,1.5
-36.15,144.85,28/08/1984,3.3,14.6,4,1.8
-36.15,144.85,29/08/1984,0.3,15.7,3.9,2.3
-36.15,144.85,30/08/1984,0.1,17.4,1,2.6
-36.15,144.85,31/08/1984,0,19.7,7.3,0.4
-36.15,144.85,1/09/1984,0,18.7,9.6,1.1
-36.15,144.85,2/09/1984,0,17.4,6.3,1.4
-36.15,144.85,3/09/1984,1.5,17.9,10.3,0.5
-36.15,144.85,4/09/1984,0,15,6.9,0.6
-36.15,144.85,5/09/1984,7.2,15.4,7.6,1
-36.15,144.85,6/09/1984,0.1,16.2,2.5,1.6
-36.15,144.85,7/09/1984,0,20.4,6.4,1.9
-36.15,144.85,8/09/1984,2.9,21.5,5.4,2.8
-36.15,144.85,9/09/1984,0.2,18.3,4.7,2.7
-36.15,144.85,10/09/1984,0,22.6,10.2,0.4
-36.15,144.85,11/09/1984,3.4,14,9.1,2.2
-36.15,144.85,12/09/1984,1.3,14.7,0.4,2.4
-36.15,144.85,13/09/1984,0.1,15.4,2,2
-36.15,144.85,14/09/1984,0.1,18.4,1,3.4
-36.15,144.85,15/09/1984,0,20.4,2,3.2
-36.15,144.85,16/09/1984,0,13.9,8.8,0.6
-36.15,144.85,17/09/1984,9.2,15.8,10.8,1.5
-36.15,144.85,18/09/1984,0.6,12.4,7.9,0.9
-36.15,144.85,19/09/1984,4.1,17.3,7.6,1.4
-36.15,144.85,20/09/1984,0.1,16.8,9.5,1.4
-36.15,144.85,21/09/1984,3.1,14,5.8,2.3
-36.15,144.85,22/09/1984,0.2,15.3,2.3,1.6
-36.15,144.85,23/09/1984,0.5,14.9,3.4,2.4
-36.15,144.85,24/09/1984,1,15.2,4.5,2.2
-36.15,144.85,25/09/1984,1,14.9,3.5,2.8
-36.15,144.85,26/09/1984,0.2,14.7,2.7,2.2
-36.15,144.85,27/09/1984,0,15.1,6.4,1.4
-36.15,144.85,28/09/1984,0.1,15,7.1,2
-36.15,144.85,29/09/1984,0,14.5,2.3,3.2
-36.15,144.85,30/09/1984,0,17.5,0.1,3.3
-36.15,144.85,1/10/1984,0.1,20.5,2.5,1.6
-36.15,144.85,2/10/1984,0,24.9,8.8,1.1
-36.15,144.85,3/10/1984,6.2,18.3,14.3,1.6
-36.15,144.85,4/10/1984,18.3,18.3,9.3,2.4
-36.15,144.85,5/10/1984,0,20.7,8.5,3.3
-36.15,144.85,6/10/1984,0.2,22.4,5.6,4.2
-36.15,144.85,7/10/1984,0,24.3,6,3.4
-36.15,144.85,8/10/1984,0,27.5,14.4,1.5
-36.15,144.85,9/10/1984,0.5,22.1,16,2.9
-36.15,144.85,10/10/1984,0.8,20,9,4.3
-36.15,144.85,11/10/1984,0,20.1,4.4,4
-36.15,144.85,12/10/1984,0,26,7.9,2.6
-36.15,144.85,13/10/1984,0,27.5,13.8,1.7
-36.15,144.85,14/10/1984,0,23.8,7.4,3.7
-36.15,144.85,15/10/1984,0.1,23.9,6.7,3.6
-36.15,144.85,16/10/1984,0,14.1,6.3,2.3
-36.15,144.85,17/10/1984,0.1,15.6,2.3,2.6
-36.15,144.85,18/10/1984,0.1,17,2,3.1
-36.15,144.85,19/10/1984,0,20.5,4.8,4.3
-36.15,144.85,20/10/1984,0,20.5,5.9,3.8
-36.15,144.85,21/10/1984,0.1,21.8,5.7,3.5
-36.15,144.85,22/10/1984,0,24.6,5.5,4.8
-36.15,144.85,23/10/1984,0,27.9,6.7,4.4
-36.15,144.85,24/10/1984,0,28.3,13.8,0.5
-36.15,144.85,25/10/1984,0.1,17.1,10.7,1.4
-36.15,144.85,26/10/1984,1.7,25.1,6.5,4.3
-36.15,144.85,27/10/1984,0.7,24,10.9,3.7
-36.15,144.85,28/10/1984,0.3,24.9,12.3,4.2
-36.15,144.85,29/10/1984,0.2,20.3,8.1,3
-36.15,144.85,30/10/1984,0,23.5,7.5,3.5
-36.15,144.85,31/10/1984,0,23.7,8.9,2.3
-36.15,144.85,1/11/1984,0,26.1,12.3,1
-36.15,144.85,2/11/1984,11.3,25.3,13.9,3.8
-36.15,144.85,3/11/1984,0,25.2,10.9,5.6
-36.15,144.85,4/11/1984,0,21,9.5,3
-36.15,144.85,5/11/1984,0,20.1,7.5,4.2
-36.15,144.85,6/11/1984,0,25.5,8.7,3.5
-36.15,144.85,7/11/1984,0,27.6,9.5,4
-36.15,144.85,8/11/1984,0,30.1,11.7,4.4
-36.15,144.85,9/11/1984,0,31.6,15.4,3.6
-36.15,144.85,10/11/1984,0,33.8,16.7,1.1
-36.15,144.85,11/11/1984,1.4,24,11.8,3.8
-36.15,144.85,12/11/1984,0.5,18.2,9.6,2.6
-36.15,144.85,13/11/1984,5.9,22.1,9.2,3.8
-36.15,144.85,14/11/1984,0.1,23.6,8.5,3.9
-36.15,144.85,15/11/1984,0,22.9,9.3,3.8
-36.15,144.85,16/11/1984,0,29.6,6.7,4.1
-36.15,144.85,17/11/1984,0,33.1,12.4,3.2
-36.15,144.85,18/11/1984,0,36,13.2,2.5
-36.15,144.85,19/11/1984,0,31.1,21.6,0.1
-36.15,144.85,20/11/1984,0,26.9,11.8,3.8
-36.15,144.85,21/11/1984,0,24.5,13.9,2.5
-36.15,144.85,22/11/1984,0,20.1,8.8,2.2
-36.15,144.85,23/11/1984,0.2,17.7,5.9,3.1
-36.15,144.85,24/11/1984,0,23.6,8.8,4.3
-36.15,144.85,25/11/1984,0,29.5,7.5,3.3
-36.15,144.85,26/11/1984,0,33.5,15.3,1.7
-36.15,144.85,27/11/1984,0,29,20.4,0.1
-36.15,144.85,28/11/1984,0,25.7,10.1,4.2
-36.15,144.85,29/11/1984,0,25.4,9,4.3
-36.15,144.85,30/11/1984,0,23.1,9,2.9
-36.15,144.85,1/12/1984,0,26.5,7.9,5.2
-36.15,144.85,2/12/1984,0,29.2,10.1,1.4
-36.15,144.85,3/12/1984,0.1,21.1,8.6,4.6
-36.15,144.85,4/12/1984,0,19.9,5,2.9
-36.15,144.85,5/12/1984,0,24.5,11,4.6
-36.15,144.85,6/12/1984,0,26.7,9.7,3.2
-36.15,144.85,7/12/1984,0,29.5,11.7,3.2
-36.15,144.85,8/12/1984,0,28.8,11.2,3.9
-36.15,144.85,9/12/1984,0,28.4,10.1,3.8
-36.15,144.85,10/12/1984,0,30,11.2,3.4
-36.15,144.85,11/12/1984,0.4,26,16.1,4.3
-36.15,144.85,12/12/1984,0,25,10.9,3.1
-36.15,144.85,13/12/1984,0,25.9,11.2,1.8
-36.15,144.85,14/12/1984,1.1,30.5,13.3,2.6
-36.15,144.85,15/12/1984,4.4,25.5,10.9,5.2
-36.15,144.85,16/12/1984,0,27.4,10.3,4.5
-36.15,144.85,17/12/1984,0,31,11,5.2
-36.15,144.85,18/12/1984,0.1,28.1,17.4,2.7
-36.15,144.85,19/12/1984,0,25.5,8.9,4.1
-36.15,144.85,20/12/1984,0.8,21.7,10.9,3.4
-36.15,144.85,21/12/1984,0,25.3,6,4.9
-36.15,144.85,22/12/1984,0,28.4,11.1,3.7
-36.15,144.85,23/12/1984,0,33.6,11.8,3.6
-36.15,144.85,24/12/1984,0,36.1,16.6,3.3
-36.15,144.85,25/12/1984,0,28.9,21.2,0.1
-36.15,144.85,26/12/1984,0,25.4,10,4.8
-36.15,144.85,27/12/1984,0,28.9,10.1,4.6
-36.15,144.85,28/12/1984,0,31.2,10.1,3.5
-36.15,144.85,29/12/1984,0,32.9,13.2,4.6
-36.15,144.85,30/12/1984,0,33.7,16.2,3.3
-36.15,144.85,31/12/1984,0,29.2,18.3,1.4
-36.15,144.85,1/01/1985,0,30.7,13.7,5.2
-36.15,144.85,2/01/1985,0.1,20.6,13.4,2.7
-36.15,144.85,3/01/1985,8.4,24,12.7,4.4
-36.15,144.85,4/01/1985,0,27.4,10.8,5.6
-36.15,144.85,5/01/1985,0,24.5,13.1,2.9
-36.15,144.85,6/01/1985,0,24.8,7.3,4.6
-36.15,144.85,7/01/1985,0,27.4,10.3,4.6
-36.15,144.85,8/01/1985,0,29.2,11.6,2.3
-36.15,144.85,9/01/1985,0.4,26.9,12.9,3.1
-36.15,144.85,10/01/1985,0,26.5,11.8,2.2
-36.15,144.85,11/01/1985,0,29.8,11.3,4.2
-36.15,144.85,12/01/1985,0,36.8,12.8,4.4
