YYYY-MM-DD,daily_rain,max_temp,min_temp,et_morton_actual
3/12/1970,0,39.4,16.4,2.5
4/12/1970,0,38.3,23.4,0
5/12/1970,5.7,22.6,12.6,4.1
6/12/1970,0,23.2,8.6,3.6
7/12/1970,0,26.7,10.1,3.6
8/12/1970,0,27.6,11,5
9/12/1970,0,21.9,13.2,0.5
10/12/1970,7,21.4,12.3,1.3
11/12/1970,0.1,29,12.1,4.6
12/12/1970,0,30.7,14.3,4.6
13/12/1970,0,32.5,14.6,4.7
14/12/1970,2,28,15.2,5.2
15/12/1970,0,27.1,10.5,4.4
16/12/1970,0,30.8,10.6,3.7
17/12/1970,0,36,12.7,3.8
18/12/1970,0,27.1,19.9,2.5
19/12/1970,0,26.7,10.6,4
20/12/1970,0,32.9,12.3,3.4
21/12/1970,0,32.7,12.6,4.6
22/12/1970,0,32.2,11.6,4
23/12/1970,0,25.7,12.5,4
24/12/1970,0,24.3,8.7,4
25/12/1970,0,31.6,9.9,5.3
26/12/1970,0,33.2,17.6,3.7
27/12/1970,0,35.5,19.8,1.7
28/12/1970,9.7,20.8,18.4,2.8
29/12/1970,3,19.7,10.8,3.2
30/12/1970,1.6,19.7,7.6,3
31/12/1970,1.4,16.4,8.9,1.7
1/01/1971,0.2,23.2,11.4,2
2/01/1971,0,23.1,11.1,2.7
3/01/1971,0,23.2,10.4,3.5
4/01/1971,0,25.7,10.8,4.3
5/01/1971,0,31.5,13.4,5.2
6/01/1971,0,34.3,16,4.7
7/01/1971,0,37.3,18,4.2
8/01/1971,0,41.3,20.5,0.9
9/01/1971,0,32.5,21.2,2.8
10/01/1971,0,30.2,13.7,3.9
11/01/1971,0,33.9,12.6,4.1
12/01/1971,0,29.8,15.8,4.6
13/01/1971,0,32.4,11.7,5.7
14/01/1971,0,35.1,15.7,4.9
15/01/1971,0,37.1,20.1,3.8
16/01/1971,0,29.9,20,3.3
17/01/1971,0,26.2,12.6,2.6
18/01/1971,0,25.8,12.2,2.7
19/01/1971,0,31.6,14.4,3.9
20/01/1971,0,30.2,16.1,1.1
21/01/1971,0,29.9,14.3,3.6
22/01/1971,0,29.3,14.3,2.7
23/01/1971,0,30.3,17.1,2.3
24/01/1971,0.1,29.7,20.3,2.2
25/01/1971,0,37.5,18.1,2.9
26/01/1971,0.8,34.8,19.6,2.9
27/01/1971,0,29.7,19,2
28/01/1971,0,27.6,18.4,1.8
29/01/1971,0,27.5,13.5,4
30/01/1971,6.6,27.2,15.5,1.8
31/01/1971,31,25.2,14.9,2.2
1/02/1971,9.6,23.1,15.7,3.6
2/02/1971,0,24.6,12.7,3.7
3/02/1971,0,28.2,15.4,3.2
4/02/1971,0,28.8,17.7,1.4
5/02/1971,12.9,27.9,17.6,3.9
6/02/1971,4.2,30.8,18.2,3.1
7/02/1971,8.4,32.3,20,4.3
8/02/1971,3.9,32.8,21.5,4.3
9/02/1971,0,27.5,21,2.2
10/02/1971,0.6,22.3,11,4.7
11/02/1971,0,27.2,11.4,4.2
12/02/1971,0,29.4,13.9,4.6
13/02/1971,0,27,11.9,3.8
14/02/1971,0,29.4,12.2,3.8
15/02/1971,0,33.4,13.3,4
16/02/1971,0,30.8,19.2,1.8
17/02/1971,0,33,15.9,3.6
18/02/1971,0,34.1,18.4,4.1
19/02/1971,0,32.6,20.8,3
20/02/1971,0,32.3,22.3,2.1
21/02/1971,0,29.1,20.4,0.6
22/02/1971,0,27,18.4,1.4
23/02/1971,0,25.3,14.3,3.4
24/02/1971,0,30.1,12.4,3
25/02/1971,0,28.8,16.5,2.3
26/02/1971,0,27.3,15.9,2
27/02/1971,0,32,15.8,2.9
28/02/1971,0,32.7,17.8,1.5
1/03/1971,0,33.9,18.1,1.7
2/03/1971,12.5,29.2,16.8,2.1
3/03/1971,0,29.5,16.4,3
4/03/1971,0,28.4,15.3,2.4
5/03/1971,0,28.4,16,2.7
6/03/1971,0,28.7,16.3,1.7
7/03/1971,0,27.7,16.7,1.7
8/03/1971,0,28.2,17.7,0.6
9/03/1971,0.6,26.3,19.3,0.6
10/03/1971,8.3,20.5,17.4,1.5
11/03/1971,13.5,26.3,17.7,1.8
12/03/1971,0,28.2,17.8,3.1
13/03/1971,0.1,27,12.6,2.9
14/03/1971,0,29.7,11.1,2.9
15/03/1971,5.5,25.1,18.1,2.8
16/03/1971,0,27,12.9,1.9
17/03/1971,0,30.1,12.8,2.2
18/03/1971,0.3,31.5,17.8,1.3
19/03/1971,0,30.1,16.1,1.2
20/03/1971,0,29.3,14.5,2.2
21/03/1971,0,28.8,12.3,2
22/03/1971,0,30.8,10.7,2.4
23/03/1971,0,25.6,16.8,3.1
24/03/1971,0,28.3,8.4,2
25/03/1971,0,32.3,13,1.7
26/03/1971,0.5,21.2,18.2,2.5
27/03/1971,2.2,22.4,12.7,0.5
28/03/1971,0.3,28.7,14.7,1.5
29/03/1971,0,29.4,17.2,1.5
30/03/1971,0,32.2,17.9,0.8
31/03/1971,0,25.3,16.3,0.4
1/04/1971,0,26.6,15.3,1.2
2/04/1971,0,24.8,11.7,1.8
3/04/1971,0,26.9,10.8,1.7
4/04/1971,0,28.6,11.8,2
5/04/1971,0,26,9.4,1.7
6/04/1971,0,26.5,12.2,1.8
7/04/1971,0,28.4,11.2,1.6
8/04/1971,0,30.1,11.1,0.9
9/04/1971,0,29.5,12.7,1.2
10/04/1971,0,28.6,13.8,0.4
11/04/1971,0,28.5,14.7,0.2
12/04/1971,0,25.5,15.1,0.6
13/04/1971,0,27.5,8.5,2.1
14/04/1971,0,25.6,13.3,1.2
15/04/1971,0,25,13.3,0.4
16/04/1971,0,25.4,10.9,0.5
17/04/1971,0,25,14,0.2
18/04/1971,13.8,18.7,9.7,1.7
19/04/1971,3.3,16.9,9.6,1.3
20/04/1971,1.5,17.4,7.4,1.4
21/04/1971,0,19.2,10.7,0.6
22/04/1971,2.5,17.1,8.8,1.8
23/04/1971,0,20.2,12.2,0.4
24/04/1971,0,23.9,14.2,0.4
25/04/1971,1.9,26.3,12.4,0.3
26/04/1971,8.9,18.5,9.4,1.1
27/04/1971,0,17.5,11.2,0.5
28/04/1971,6.4,17.2,11.5,1.2
29/04/1971,0.7,16.4,10.5,1.7
30/04/1971,0,15.6,5.9,1
1/05/1971,0,17.4,8,0.5
2/05/1971,1.5,17.8,6.2,0.9
3/05/1971,2.7,14.6,7.3,0.5
4/05/1971,8.8,14.7,7.6,1.4
5/05/1971,5.6,15.7,6.9,1
6/05/1971,0.3,14.2,7.9,0.9
7/05/1971,0,17.3,8.8,0.8
8/05/1971,0,17,5.2,1
9/05/1971,0,15.9,3.9,0.9
10/05/1971,0,16.1,6.9,0.7
11/05/1971,0,15.4,9.1,0.7
12/05/1971,0,17.9,10.8,0.7
13/05/1971,0,18.3,10.9,0.6
14/05/1971,0,16.4,7.6,1
15/05/1971,0,17.5,4.2,0.6
16/05/1971,0,18.4,3.8,0.7
17/05/1971,0,19.8,6.5,0.5
18/05/1971,0,19.9,5.7,0.6
19/05/1971,0,20.5,6.4,0.7
20/05/1971,0,21.1,5.9,0.5
21/05/1971,0,20.3,5.8,0.7
22/05/1971,0,18.9,3.8,0.5
23/05/1971,0,18.5,3.3,0.8
24/05/1971,0,19.9,4.6,0.3
25/05/1971,0,18.6,7.4,0.2
26/05/1971,1.9,17.2,6.6,0.6
27/05/1971,10.5,15.4,8.2,0.6
28/05/1971,0.6,14.3,6.1,0.6
29/05/1971,0,14.2,5.6,0.6
30/05/1971,3.3,15.7,6.7,0.9
31/05/1971,0.5,15,6.7,0.7
1/06/1971,0,11.4,4.2,0.5
2/06/1971,8.9,14.5,6.9,0.7
3/06/1971,0.1,14.8,5.6,0.7
4/06/1971,0,17,4.4,0.7
5/06/1971,0.1,16.1,4.5,0.8
6/06/1971,0,14.7,3.6,0.7
7/06/1971,0,16.7,3.4,0.7
8/06/1971,1,14.3,8.4,0.6
9/06/1971,2.1,13.3,4.7,0.7
10/06/1971,0,12.6,6.2,0.6
11/06/1971,0,12.9,4.3,0.7
12/06/1971,0,14.3,3.9,0.5
13/06/1971,0,12.8,4.1,0.8
14/06/1971,0,14.6,2.8,0.8
15/06/1971,0,13.5,4.7,0.6
16/06/1971,0,13.8,2.4,0.6
17/06/1971,0,14.7,-1.1,0.5
18/06/1971,0,13.8,-0.3,0.6
19/06/1971,1.1,12.9,3.1,0.5
20/06/1971,1.1,11.8,1.6,0.6
21/06/1971,0,16.7,4,0.7
22/06/1971,1.3,13,3.5,0.6
23/06/1971,0,11.2,2.4,0.5
24/06/1971,3,10.6,2.6,0.7
25/06/1971,0.2,12.1,-0.5,0.6
26/06/1971,0.9,13.1,2.2,0.5
27/06/1971,0.5,13.4,6.9,0.7
28/06/1971,1,14.4,8.4,0.4
29/06/1971,0.6,12.2,5.7,0.7
30/06/1971,0,11.5,0.5,0.6
1/07/1971,0,11.2,-2.3,0.5
2/07/1971,0,12.9,1.3,0.3
3/07/1971,0,14.2,2.7,0.4
4/07/1971,0,14,3.2,0.5
5/07/1971,0,14,0.1,0.5
6/07/1971,0,14.1,-0.3,0.6
7/07/1971,0,14.3,-0.9,0.4
8/07/1971,0.1,12.6,0.3,0.7
9/07/1971,0,13.9,5.5,0.5
10/07/1971,0,13.6,2.4,0.9
11/07/1971,0,13.5,-1.4,0.6
12/07/1971,0,13,-1.4,0.6
13/07/1971,0,14.7,-0.9,0.3
14/07/1971,2.8,12.7,3.5,0.3
15/07/1971,1.9,15.1,6.4,0.6
16/07/1971,5.1,12.3,7.1,0.4
17/07/1971,4.5,14.6,9.1,0.6
18/07/1971,0.5,12.5,3.4,0.6
19/07/1971,0,13.3,2.8,0.7
20/07/1971,0.1,14.1,4.2,0.8
21/07/1971,0,14.2,7.4,0.6
22/07/1971,0,13.3,7.3,0.5
23/07/1971,0.8,12.1,1.8,0.6
24/07/1971,1,13.3,0.2,1
25/07/1971,0,13.1,2.4,0.6
26/07/1971,0,11.4,2.2,0.6
27/07/1971,1.9,13.4,6.4,0.7
28/07/1971,0.3,12.2,2.1,0.7
29/07/1971,0,12.6,4.5,0.3
30/07/1971,0.8,11.6,6.5,0.7
31/07/1971,8.5,15.6,7,0.7
1/08/1971,0.2,11.9,2.2,0.9
2/08/1971,0.5,16.1,4,0.5
3/08/1971,0,15,4.7,1.5
4/08/1971,0,16.7,3,1.2
5/08/1971,0,17.6,3.9,0.5
6/08/1971,0,17.4,2.8,1.2
7/08/1971,0,16.5,2.8,0.5
8/08/1971,2.7,11.8,2.8,0.7
9/08/1971,0,16.9,3,0.4
10/08/1971,0,14,6.2,0.5
11/08/1971,2.2,11.9,4.2,0.7
12/08/1971,1.2,12.4,2.2,1.3
13/08/1971,0.2,13,1.1,0.8
14/08/1971,0.5,13.8,0.6,1.1
15/08/1971,0,13.2,1.1,2.1
16/08/1971,0,13.7,-0.9,1
17/08/1971,0,12.4,3.3,0.3
18/08/1971,2.4,12.8,5.2,1.2
19/08/1971,0,17.6,4.1,0.5
20/08/1971,0,20.2,5.1,0.3
21/08/1971,0,19.4,4.4,0.9
22/08/1971,0,18.5,7.7,0.5
23/08/1971,0,18.6,3.2,1.2
24/08/1971,0.9,12,4.9,0.7
25/08/1971,4.1,10.4,2.7,1.1
26/08/1971,4.3,11.2,2.2,0.9
27/08/1971,2.3,13.7,0.5,2.1
28/08/1971,1.2,13.2,4.7,0.7
29/08/1971,4.9,13,6.4,0.9
30/08/1971,6.8,14,4.8,1.3
31/08/1971,0.3,14.2,6,0.6
1/09/1971,0.9,11.5,1.2,1.6
2/09/1971,0,12.5,3,1.4
3/09/1971,0,15.3,0.2,2.2
4/09/1971,0,15.8,1.4,2.5
5/09/1971,0,16.7,1.3,2.4
6/09/1971,0,19.4,3.3,0.5
7/09/1971,1.6,15,5,2
8/09/1971,0,20.5,4.5,0.8
9/09/1971,0,23.1,9.1,0
10/09/1971,0.2,14.4,3.6,2.1
11/09/1971,0.5,15.1,1.1,1.9
12/09/1971,0,16.4,1.8,2.2
13/09/1971,0,19.5,2.2,2.4
14/09/1971,0,15.2,8,0.4
15/09/1971,7.9,16.9,10.4,1.6
16/09/1971,0,17.6,6,2.5
17/09/1971,0,19.2,4.3,3
18/09/1971,0,19.9,7.5,0.9
19/09/1971,1,23.4,7.1,2.6
20/09/1971,3,20.7,12.9,2.7
21/09/1971,0,16.4,8.1,1.8
22/09/1971,0.9,18.4,8.4,1.5
23/09/1971,0.9,22.2,6.9,0.5
24/09/1971,3,17.9,10.1,1.6
25/09/1971,0,16.9,6,1.5
26/09/1971,4,16,6.5,1.3
27/09/1971,3.8,15.3,6.9,1.5
28/09/1971,1.5,18.3,7.3,2.1
29/09/1971,0.9,22.2,10.1,0.5
30/09/1971,0,18.5,10.2,0.7
1/10/1971,2.2,20.3,12.7,2.7
2/10/1971,3.8,17.2,8.1,2.8
3/10/1971,0.4,14.7,7.1,1.7
4/10/1971,0.9,16.8,5.1,2.4
5/10/1971,0,20,2.3,3.2
6/10/1971,0,23.2,8.9,0.2
7/10/1971,1.2,17.8,10.1,3.6
8/10/1971,0,22.9,2.5,2.7
9/10/1971,0,18,10.1,1.2
10/10/1971,0,18.3,4.3,2.2
11/10/1971,0,19.9,5.5,3.7
12/10/1971,0,21.1,6.4,3.6
13/10/1971,0,26.2,7.6,2.4
14/10/1971,0,28.2,15.1,0.8
15/10/1971,1.6,16.8,11.1,2.6
16/10/1971,6.2,17.3,5.8,2.8
17/10/1971,0,17.6,4.3,3.5
18/10/1971,0,17.6,3.8,2.6
19/10/1971,0,17.6,5.8,1.8
20/10/1971,0.2,15.3,5.8,0.3
21/10/1971,1.3,19.9,8.6,3.7
22/10/1971,0.5,20.4,5.9,1.1
23/10/1971,3.2,18.6,11.5,1.2
24/10/1971,0,19.2,7.9,2.4
25/10/1971,0,27.5,6,3.6
26/10/1971,0.2,15.7,13.3,0.9
27/10/1971,3.2,17.5,4.3,2.8
28/10/1971,1.9,21.1,7.6,3.1
29/10/1971,0,24.9,5.3,0.7
30/10/1971,0,29.5,10.1,2.8
31/10/1971,0,23.1,7.9,3.4
1/11/1971,0,24,6.8,3.7
2/11/1971,0,26.3,8.1,4
3/11/1971,0,30.3,12.1,1.7
4/11/1971,0,22.9,18.3,0.1
5/11/1971,3.9,30.9,12.8,4.4
6/11/1971,3.1,21.5,15,2.3
7/11/1971,24.9,13.3,7.2,1.4
8/11/1971,26.4,19.1,8.7,1.3
9/11/1971,0,20.5,8.7,3.4
10/11/1971,0,22.8,9.5,4.6
11/11/1971,0,24.9,9.5,2.6
12/11/1971,0,29.9,13.5,1.9
13/11/1971,5.6,26.3,15.7,5.5
14/11/1971,48.6,22.5,12.4,3.4
15/11/1971,3.8,24.2,11.5,4.7
16/11/1971,0,23.7,9.9,4.7
17/11/1971,0,21.8,9.1,1.3
18/11/1971,3.4,20.4,10.4,1.6
19/11/1971,0,26.7,8.3,3
20/11/1971,0,18.5,9.2,1.8
21/11/1971,0.1,18.5,9,3.2
22/11/1971,0,20.1,4.9,4.8
23/11/1971,0,21.2,6.3,1
24/11/1971,0,20.9,6.6,2.4
25/11/1971,0,23.8,8,4.5
26/11/1971,0,26.6,8.8,4.5
27/11/1971,0,29.2,11,4.8
28/11/1971,8,21.8,15.5,2.9
29/11/1971,16.3,22.3,13.1,3.3
30/11/1971,0,26,10.7,5.4
1/12/1971,0,27.7,11.4,4.1
2/12/1971,0,29.6,13.4,4.9
3/12/1971,0,31.8,11.9,4.2
4/12/1971,0.2,25.1,12.4,4.1
5/12/1971,0,28.8,9.9,3.4
6/12/1971,0,27.5,14.3,0.4
7/12/1971,0,28.9,12.8,4.5
8/12/1971,0,29.7,14.9,4.9
9/12/1971,0,29.8,16.4,2.4
10/12/1971,7.5,21.6,12.9,2.6
11/12/1971,2.4,21.8,10,2.4
12/12/1971,0,27,9.3,4.5
13/12/1971,0,31.4,12.8,3.8
14/12/1971,5.4,21.4,12.6,3
15/12/1971,0,21.5,7.5,4.6
16/12/1971,0,26.6,8.9,4.7
17/12/1971,0,26,11.5,4.6
18/12/1971,0,23,11.5,3.9
19/12/1971,0,23.4,10.4,4.4
20/12/1971,0,28.2,8.2,3.2
21/12/1971,0,32.1,16.3,2.1
22/12/1971,1.3,35.2,21,1.7
23/12/1971,16.2,32.3,18.9,6.3
24/12/1971,0,33.2,16.3,4.4
25/12/1971,0,35.3,17.7,5.1
26/12/1971,0,33.8,20.6,4.9
27/12/1971,0,25.8,11.6,2.6
28/12/1971,0,25.8,10.8,4.6
29/12/1971,0,29.1,11.4,4.3
30/12/1971,0.6,24.6,17,0.2
31/12/1971,0,21.1,12.3,2.3
1/01/1972,0,22.8,8.7,3
2/01/1972,0,25.3,10.4,4.8
3/01/1972,0,27,9.7,4.8
4/01/1972,0,31.1,10.1,4.9
5/01/1972,0,31.7,16.6,3.4
6/01/1972,3.4,22.3,17.5,0.8
7/01/1972,3.5,28.2,18.3,0.3
8/01/1972,0.3,32.3,19.9,0.3
9/01/1972,0.3,29.7,21,0.3
10/01/1972,0,32.8,20.1,1.7
11/01/1972,0,32.4,20.4,0.5
12/01/1972,8.6,23.9,18.4,2.4
13/01/1972,3.9,26.5,12.8,4.2
14/01/1972,0,27.2,10.4,5.6
15/01/1972,0,30.7,14,4.3
16/01/1972,0,32.2,16.2,4.9
17/01/1972,0,30.4,20,2.2
18/01/1972,16.9,24.1,17.8,3.8
19/01/1972,0.4,27.4,11.2,4.5
20/01/1972,0.8,29.9,12.1,3.9
21/01/1972,0,32.3,13.2,4.1
22/01/1972,0,27.2,13.9,2
23/01/1972,0,26.7,15.2,4.1
24/01/1972,0,26.5,13.3,4.7
25/01/1972,0,29.1,13.3,4.2
26/01/1972,0,30.2,18.2,1
27/01/1972,0,35.4,17.5,3.2
28/01/1972,0.6,28.2,15.2,3.7
29/01/1972,0,33.3,14.4,4.9
30/01/1972,0,34.9,18.1,4
31/01/1972,0,36.4,18,2.2
1/02/1972,0,36.8,20.6,2.6
2/02/1972,0,36.8,22,1.4
3/02/1972,0,25.6,14.8,3.2
4/02/1972,0,30.1,12.7,3.1
5/02/1972,2.2,32,16.9,3.4
6/02/1972,1.2,32.5,19.1,3.5
7/02/1972,0,32.1,20.1,3.4
8/02/1972,0,33.6,18.3,4.2
9/02/1972,0,31.7,19.9,2.8
10/02/1972,0,30,20.1,1.7
11/02/1972,0,30.4,20.5,1.4
12/02/1972,0.6,33.6,18.9,4.4
13/02/1972,0.5,25.9,16.5,3.7
14/02/1972,0,24.2,11.4,2.9
15/02/1972,4.4,24.1,12.5,1.8
16/02/1972,25.1,21.9,16.3,1.6
17/02/1972,36.7,22.7,14.2,3.8
18/02/1972,12.5,25.8,15.3,3
19/02/1972,1.3,24,14,3.3
20/02/1972,0,22.4,12.6,2.5
21/02/1972,2.1,20,9.5,3.2
22/02/1972,1.4,23.3,9.3,4
23/02/1972,0,24.9,11.1,3.9
24/02/1972,0,29.3,12.9,4
25/02/1972,0,31,15.4,3
26/02/1972,0,31,17.2,1.5
27/02/1972,0,29.5,17.5,2.7
28/02/1972,0,30.5,19.5,2
29/02/1972,0,31.4,18.5,3.6
1/03/1972,0,32.7,18.4,1.2
2/03/1972,0,24.4,18.1,2.8
3/03/1972,0.5,28,15,4.5
4/03/1972,0,25.8,12.4,2.3
5/03/1972,0.6,21.4,15.3,0.3
6/03/1972,0,25.9,11.7,2.6
7/03/1972,0,25.9,11.4,2.2
8/03/1972,0,26.9,11.1,2.5
9/03/1972,0,28.3,10.8,3.1
10/03/1972,0,29.3,10.3,2.7
11/03/1972,0,23,9.5,2.8
12/03/1972,0,23.7,8.2,2.4
13/03/1972,0,25.8,8.6,3.3
14/03/1972,0,21.9,10.8,3.7
15/03/1972,0,22,7.5,2.2
16/03/1972,0,23.5,8.8,2.8
17/03/1972,0,28.1,10.6,2.6
18/03/1972,0,32.4,11.9,2.3
19/03/1972,0,32.8,16.2,0.3
20/03/1972,0,25.3,13.1,3.1
21/03/1972,0,25.2,8.5,2.2
22/03/1972,0,23.9,9.8,3.1
23/03/1972,0,21.2,9.1,1.4
24/03/1972,0,22.8,7,1.7
25/03/1972,0,23.3,8,1.8
26/03/1972,0,26.3,8.3,0.9
27/03/1972,0,29.3,9.2,1.3
28/03/1972,0,26.2,10.7,2.6
29/03/1972,0.1,31.4,13,0.5
30/03/1972,0,23.5,11.6,1.1
31/03/1972,0,22.9,10.1,2.4
1/04/1972,0,24.8,9,1.4
2/04/1972,0.4,25.1,12.1,0.5
3/04/1972,0.2,21.4,14.3,1.3
4/04/1972,10.3,22.2,15.8,2.3
5/04/1972,0.2,23.2,13,2.6
6/04/1972,0,23.9,8.5,2.7
7/04/1972,0,26.4,8.6,2.5
8/04/1972,0,29.3,11.4,1.3
9/04/1972,1.1,19.3,13.9,1.5
10/04/1972,3.9,20.2,8.4,2.1
11/04/1972,0,22,5.2,1.8
12/04/1972,0,23.1,6.5,1.6
13/04/1972,0,19.7,6.7,1.7
14/04/1972,0,20.6,7.3,2.4
15/04/1972,0,21.9,8.5,2.1
16/04/1972,0,22.8,8.8,1.3
17/04/1972,0,23,6.7,2.1
18/04/1972,0,23.2,5.1,2
19/04/1972,0,22.2,6,0.7
20/04/1972,0,25.2,6.1,1.2
21/04/1972,0,26.5,7.8,0.3
22/04/1972,5.7,20,11.7,1.2
23/04/1972,1.5,14.8,10,0.6
24/04/1972,1.1,17.6,9.1,0.9
25/04/1972,0.2,17.4,5.2,1.5
26/04/1972,0,16.7,5,0.5
27/04/1972,0,20.2,9.9,0.3
28/04/1972,0,20.6,4.9,0.4
29/04/1972,0,23.2,6.5,0.5
30/04/1972,0,24.6,6.9,0.7
1/05/1972,0,24.1,6.3,1
2/05/1972,0,24.6,5.9,0.7
3/05/1972,0,24.6,5.7,0.8
4/05/1972,0,25.9,6.3,1.2
5/05/1972,0,25.6,6,0.5
6/05/1972,0,23.2,6.3,0.5
7/05/1972,0,23.2,7.2,0.4
8/05/1972,0,23.9,9,0.4
9/05/1972,0,20.7,11.8,0.6
10/05/1972,0.3,22,11.5,0.7
11/05/1972,5.1,19.3,10.5,1
12/05/1972,0,16.8,6,1
13/05/1972,0,16.9,3.9,1.1
14/05/1972,0,17.1,2.1,0.5
15/05/1972,0,16.4,5.3,0.4
16/05/1972,1.8,13.6,6.2,0.8
17/05/1972,6.9,15.5,6,0.7
18/05/1972,0,15.9,6.9,0.7
19/05/1972,4.6,14.7,3.7,0.7
20/05/1972,0,16.7,5.4,0.7
21/05/1972,0,17.7,7.7,0.8
22/05/1972,0,16.4,3.8,0.7
23/05/1972,0,16.4,4.9,0.6
24/05/1972,0,16.7,5.1,0.6
25/05/1972,0,16.4,4.7,0.5
26/05/1972,0,15.1,3.5,0.5
27/05/1972,0,15.5,5.5,0.5
28/05/1972,0,16.2,2.5,0.8
29/05/1972,0,17.9,1.8,1
30/05/1972,0,16.4,3.5,1
31/05/1972,0,16.8,-0.1,0.5
1/06/1972,0,16.6,3.8,0.4
2/06/1972,0,19.5,6.3,0.3
3/06/1972,0.1,18.9,6.3,0.3
4/06/1972,0.5,17.9,6.6,0.6
5/06/1972,0,16.3,3.1,0.6
6/06/1972,0.4,16.1,3.6,0.6
7/06/1972,0,15.7,0.7,0.4
8/06/1972,0,17.6,-0.3,0.4
9/06/1972,0,17.9,0.9,0.5
10/06/1972,0,18.4,2.2,0.3
11/06/1972,0,13.2,-0.6,0.7
12/06/1972,0,15.1,-1.1,0.6
13/06/1972,0,14.5,0.5,0.8
14/06/1972,0,14.8,-1.9,0.3
15/06/1972,0,16.8,-1.1,0.5
16/06/1972,0,17.6,0.8,0.5
17/06/1972,0,16.4,0.2,0.6
18/06/1972,0,15,0.8,0.6
19/06/1972,0,14.2,-2,0.3
20/06/1972,0,11.9,-0.9,0.6
21/06/1972,0,12.9,1.4,0.6
22/06/1972,0,15,2.8,0.5
23/06/1972,0,16.1,0.5,0.5
24/06/1972,0,15.6,-1.9,0.4
25/06/1972,0,15.7,-1,0.5
26/06/1972,0,11.2,2.4,0.5
27/06/1972,1,15.9,2,0.5
28/06/1972,0,13,4.5,0.3
29/06/1972,0.9,11.5,5.8,0.6
30/06/1972,3.6,12.8,5,0.7
1/07/1972,0.6,12.3,1.3,0.6
2/07/1972,0,12.6,0.3,0.7
3/07/1972,0,9.7,1.1,0.5
4/07/1972,0.5,11.1,2.8,0.7
5/07/1972,3.5,13.3,1.4,0.5
6/07/1972,1.3,12.5,3.1,0.8
7/07/1972,0,9.7,5,0.6
8/07/1972,0.4,11,-1.2,0.5
9/07/1972,0.2,9.3,0,0.5
10/07/1972,4,11.8,3,0.6
11/07/1972,0,12.7,3,0.3
12/07/1972,6.2,14.4,5.1,0.8
13/07/1972,0.1,16.4,7.7,0.6
14/07/1972,0.2,15.4,5.8,0.3
15/07/1972,0,12.6,4.3,0.6
16/07/1972,0.3,14.7,3.7,0.4
17/07/1972,1,12.9,4.8,0.6
18/07/1972,0.2,17.8,4.7,0.5
19/07/1972,0,17.4,4.6,0.2
20/07/1972,2.2,12.7,5.4,0.7
21/07/1972,0,13.7,5.2,0.7
22/07/1972,0.1,14.9,6.6,0.7
23/07/1972,0,16.1,2.4,0.6
24/07/1972,0,16.2,3.9,0.4
25/07/1972,0,16.1,2.4,0.7
26/07/1972,0.1,13.3,4.6,1.3
27/07/1972,0,12.9,0.1,0.9
28/07/1972,0,13.8,0,0.4
29/07/1972,0,15.7,3.3,0.4
30/07/1972,0,16,2.1,0.6
31/07/1972,0,17,4.6,0.4
1/08/1972,0,17.1,8.2,0.1
2/08/1972,7.7,15,8.8,0.4
3/08/1972,0.3,16.8,8.3,0.6
4/08/1972,0,14.9,9,0.6
5/08/1972,1.7,16.9,6.9,0.8
6/08/1972,15.2,14,6.9,0.8
7/08/1972,5.1,14.7,3.8,1
8/08/1972,0.2,14.2,6.5,0.3
9/08/1972,0,15.2,4.4,0.8
10/08/1972,0,12,4.7,0.6
11/08/1972,2.2,13.1,2.5,0.6
12/08/1972,0,13.2,4.4,1.3
13/08/1972,0,13,4.7,1
14/08/1972,0.2,11.8,5,0.5
15/08/1972,0,12.3,5.2,0.5
16/08/1972,0,14.3,6.2,0.5
17/08/1972,0,15,2.8,1.2
18/08/1972,0,14.3,2,0.9
19/08/1972,4,13.5,5.1,1.4
20/08/1972,0.8,15.7,5.7,1.2
21/08/1972,0,17.4,1.5,2
22/08/1972,0,18,6.2,0.8
23/08/1972,0,18.3,2.6,1.7
24/08/1972,0,22.2,4.5,1
25/08/1972,0,19.2,7.1,0.7
26/08/1972,0,20.7,4.9,1
27/08/1972,0,22.2,5.9,0.9
28/08/1972,3.2,21.4,12.8,1.1
29/08/1972,1.1,13.8,10.8,1
30/08/1972,0.7,17.3,4.1,1.3
31/08/1972,0,18,6.9,2.5
1/09/1972,0,20.1,2.6,2.6
2/09/1972,0,21.8,4.3,2
3/09/1972,0,23.5,5.1,2.7
4/09/1972,0,25,6.8,1.8
5/09/1972,0,28.5,10.6,0.1
6/09/1972,1.5,21.9,15.6,0
7/09/1972,6,15.5,10.8,1.6
8/09/1972,0,15.1,2.6,1.9
9/09/1972,0,16.4,3.2,1.8
10/09/1972,0,19.4,2.5,2.8
11/09/1972,0,24.9,6.2,1.7
12/09/1972,0,21.1,11.7,0.1
13/09/1972,3.4,14.1,3.1,2
14/09/1972,0,17.2,2.8,2.8
15/09/1972,0,23.6,6.1,0.8
16/09/1972,0,26.8,3.8,2
17/09/1972,0.2,23,12.5,0
18/09/1972,0.4,15.5,3.5,2.1
19/09/1972,0,17,3.3,2.7
20/09/1972,0,20.5,3.6,3.2
21/09/1972,0,24.5,4.4,2.6
22/09/1972,0,18.9,6.6,2.4
23/09/1972,0,21.8,4,2.7
24/09/1972,0,21,8,2.2
25/09/1972,0,17.8,5,2.5
